구분,발견일,확진일,시도,시군구,Unnamed: 5,주 소,address,lat,lng
1855,2021-12-24,2021-12-28,강원,정선,정선,여량면 유천리 산322,정선 여량면 유천리 산322,37.4733233,128.7697099
1856,2021-12-27,2021-12-28,강원,정선,정선,정선읍 용탄리 산129,정선 정선읍 용탄리 산129,37.3894455,128.6112780
1857,2021-12-22,2021-12-28,강원,홍천,홍천,서석면 생곡리 868,홍천 서석면 생곡리 868,37.6803020,128.2425025
1858,2021-12-22,2021-12-28,강원,홍천,홍천,서석면 생곡리 868,홍천 서석면 생곡리 868,37.6803020,128.2425025
1859,2021-12-27,2021-12-28,강원,춘천,춘천,동면 상걸리 산82,춘천 동면 상걸리 산82,37.8656410,127.8305681
1860,2021-12-27,2021-12-28,강원,영월,영월,한반도면 옹정리 산154,영월 한반도면 옹정리 산154,37.2110875,128.3467869
1861,2021-12-27,2021-12-28,강원,영월,영월,한반도면 옹정리 산154,영월 한반도면 옹정리 산154,37.2110875,128.3467869
1862,2021-12-27,2021-12-28,강원,영월,영월,한반도면 옹정리 산154,영월 한반도면 옹정리 산154,37.2110875,128.3467869
1863,2021-12-23,2021-12-29,강원,강릉,강릉,옥계면 북동리 568,강릉 옥계면 북동리 568,37.6118996,128.9570079
1864,2021-12-23,2021-12-29,강원,강릉,강릉,옥계면 북동리 568,강릉 옥계면 북동리 568,37.6118996,128.9570079
1865,2021-12-27,2021-12-29,충북,단양,단양,대강면 괴평리 산33,단양 대강면 괴평리 산33,36.8999372,128.3371840
1866,2021-12-16,2021-12-30,강원,동해,동해,만우동 산144,동해 만우동 산144,37.5491509,129.0512305
1867,2021-12-28,2021-12-30,강원,횡성,횡성,횡성읍 정암리 산106-1,횡성 횡성읍 정암리 산106-1,37.4487141,128.0261693
1868,2021-12-29,2021-12-30,강원,횡성,횡성,둔내면 조항리 637-1,횡성 둔내면 조항리 637-1,37.4721774,128.2047166
1869,2021-12-29,2021-12-30,강원,횡성,횡성,둔내면 조항리 637-1,횡성 둔내면 조항리 637-1,37.4721774,128.2047166
1870,2021-12-29,2021-12-30,강원,원주,원주,소초면 교항리 산182-1,원주 소초면 교항리 산182-1,37.4463643,128.0241581
1871,2021-12-28,2021-12-30,충북,단양,단양,대강면 괴평리 산33,단양 대강면 괴평리 산33,36.8999372,128.3371840
1872,2021-12-29,2021-12-31,강원,정선,정선,화암면 몰운리 474-13,정선 화암면 몰운리 474-13,37.3250260,128.8070122
1873,2021-12-29,2021-12-31,강원,정선,정선,화암면 몰운리 475,정선 화암면 몰운리 475,37.3254355,128.8087847
1874,2021-12-30,2021-12-31,강원,원주,원주,소초면 교항리 산183,원주 소초면 교항리 산183,37.4449195,128.0205822
1875,2021-12-30,2021-12-31,충북,단양,단양,대강면 사인암리 산21-1,단양 대강면 사인암리 산21-1,36.9003204,128.3313096
1876,2021-12-31,2022-01-03,강원,춘천,춘천,동산면 원창리 산1,춘천 동산면 원창리 산1,37.8017963,127.8135388
1877,2022-01-03,2022-01-04,충북,단양,단양,대강면 괴평리 산41,단양 대강면 괴평리 산41,36.9034102,128.3405827
1878,2022-01-03,2022-01-04,강원,원주,원주,소초면 교항리 72-1,원주 소초면 교항리 72-1,37.4461406,128.0320378
1879,2022-01-03,2022-01-04,강원,횡성,횡성,횡성읍 정암리 146,횡성 횡성읍 정암리 146,37.4575105,128.0339221
1880,2022-01-03,2022-01-04,강원,영월,영월,한반도면 옹정리 산154,영월 한반도면 옹정리 산154,37.2110875,128.3467869
1881,2022-01-03,2022-01-04,강원,영월,영월,한반도면 옹정리 산145-4,영월 한반도면 옹정리 산145-4,37.2143204,128.3469669
1882,2022-01-04,2022-01-05,경기,가평,가평,가평읍 승안리 산134,가평 가평읍 승안리 산134,37.8523516,127.4678189
1883,2022-01-03,2022-01-05,강원,춘천,춘천,남산면 강촌리 670-1,춘천 남산면 강촌리 670-1,37.8103544,127.6425596
1884,2022-01-03,2022-01-05,강원,영월,영월,김삿갓면 주문리 산71,영월 김삿갓면 주문리 산71,37.1283765,128.6307880
1885,2022-01-04,2022-01-05,강원,영월,영월,한반도면 옹정리 산144,영월 한반도면 옹정리 산144,37.2127737,128.3464069
1886,2022-01-02,2022-01-06,강원,삼척,삼척,신기면 대기리 200,삼척 신기면 대기리 200,37.3225459,129.0523039
1887,2022-01-03,2022-01-06,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1888,2022-01-05,2022-01-06,강원,영월,영월,한반도면 옹정리 산159,영월 한반도면 옹정리 산159,37.2105352,128.3431538
1889,2022-01-05,2022-01-06,강원,영월,영월,한반도면 옹정리 산159,영월 한반도면 옹정리 산159,37.2105352,128.3431538
1890,2022-01-05,2022-01-06,강원,영월,영월,한반도면 옹정리 산152,영월 한반도면 옹정리 산152,37.2120558,128.3435410
1891,2022-01-05,2022-01-07,강원,동해,동해,달방동 산95-1,동해 달방동 산95-1,37.5025806,129.0176961
1892,2021-12-30,2022-01-07,강원,정선,정선,사북읍 직전리 195,정선 사북읍 직전리 195,37.2777218,128.8242299
1893,2022-01-02,2022-01-07,강원,정선,정선,남면 문곡리 산208-1,정선 남면 문곡리 산208-1,37.2622063,128.7166373
1894,2022-01-03,2022-01-07,강원,정선,정선,화암면 석곡리 산69-1,정선 화암면 석곡리 산69-1,37.3580233,128.7477634
1895,2022-01-03,2022-01-07,강원,정선,정선,남면 무릉리 322,정선 남면 무릉리 322,37.2592508,128.8088099
1896,2022-01-04,2022-01-07,강원,정선,정선,화암면 석곡리 산269-2,정선 화암면 석곡리 산269-2,37.3500859,128.7761159
1897,2022-01-06,2022-01-07,강원,원주,원주,소초면 교항리 산224,원주 소초면 교항리 산224,37.4489530,128.0038899
1898,2022-01-06,2022-01-07,충북,단양,단양,대강면 괴평리 산42,단양 대강면 괴평리 산42,36.9035564,128.3435724
1899,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1900,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1901,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1902,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1903,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1904,2022-01-06,2022-01-07,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1905,2022-01-06,2022-01-07,강원,홍천,홍천,북방면 북방리 산61-1,홍천 북방면 북방리 산61-1,37.8117897,127.8403810
1906,2022-01-06,2022-01-09,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1907,2022-01-05,2022-01-09,강원,정선,정선,남면 무릉리 산409,정선 남면 무릉리 산409,37.2494517,128.7969738
1908,2022-01-05,2022-01-09,강원,정선,정선,남면 무릉리 산364,정선 남면 무릉리 산364,37.2503685,128.7997751
1909,2022-01-05,2022-01-09,강원,정선,정선,남면 무릉리 산414,정선 남면 무릉리 산414,37.2503818,128.7953303
1910,2022-01-05,2022-01-09,강원,정선,정선,남면 무릉리 산414,정선 남면 무릉리 산414,37.2503818,128.7953303
1911,2022-01-06,2022-01-09,강원,정선,정선,남면 무릉리 357,정선 남면 무릉리 357,37.2537768,128.7966331
1912,2022-01-07,2022-01-09,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1913,2022-01-07,2022-01-09,강원,횡성,횡성,횡성읍 정암리 산146,횡성 횡성읍 정암리 산146,37.4561345,128.0144593
1914,2022-01-09,2022-01-10,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1915,2022-01-08,2022-01-11,강원,삼척,삼척,신기면 마차리 37,삼척 신기면 마차리 37,37.3268242,129.0739760
1916,2022-01-10,2022-01-11,충북,단양,단양,대강면 직티리 산57,단양 대강면 직티리 산57,36.8924348,128.3348859
1917,2022-01-08,2022-01-11,강원,횡성,횡성,횡성읍 정암리 산207-1,횡성 횡성읍 정암리 산207-1,37.4676280,128.0151080
1918,2022-01-06,2022-01-11,강원,홍천,홍천,서석면 어론리 산132-4,홍천 서석면 어론리 산132-4,37.7123577,128.1228690
1919,2022-01-08,2022-01-11,강원,홍천,홍천,서석면 어론리 산132-4,홍천 서석면 어론리 산132-4,37.7123577,128.1228690
1920,2022-01-10,2022-01-11,강원,춘천,춘천,동면 감정리 586-6,춘천 동면 감정리 586-6,37.8870713,127.7930296
1921,2022-01-03,2022-01-12,강원,정선,정선,신동읍 운치리 958,정선 신동읍 운치리 958,37.2626092,128.6220451
1922,2022-01-05,2022-01-12,강원,정선,정선,여량면 구절리 3-2,정선 여량면 구절리 3-2,37.5446286,128.6590306
1923,2022-01-06,2022-01-12,강원,정선,정선,남면 무릉리 산430,정선 남면 무릉리 산430,37.2517393,128.7892711
1924,2022-01-07,2022-01-12,강원,정선,정선,임계면 용산리 산15,정선 임계면 용산리 산15,37.4571251,128.8607838
1925,2022-01-10,2022-01-12,강원,정선,정선,여량면 여량리 480,정선 여량면 여량리 480,37.4573603,128.7336391
1926,2022-01-08,2022-01-12,강원,정선,정선,임계면 반천리 산1-10,정선 임계면 반천리 산1-10,37.4832269,128.8035893
1927,2022-01-11,2022-01-12,강원,평창,평창,진부면 장전리 산1,평창 진부면 장전리 산1,37.4842625,128.5311926
1928,2022-01-11,2022-01-12,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1929,2022-01-11,2022-01-12,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1930,2022-01-11,2022-01-12,충북,단양,단양,대강면 사인암리 산18,단양 대강면 사인암리 산18,36.8968950,128.3333056
1931,2022-01-11,2022-01-12,충북,단양,단양,대강면 사인암리 산18,단양 대강면 사인암리 산18,36.8968950,128.3333056
1932,2022-01-12,2022-01-13,충북,단양,단양,대강면 사인암리 산23,단양 대강면 사인암리 산23,36.8957670,128.3295975
1933,2022-01-11,2022-01-13,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1934,2022-01-11,2022-01-13,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1935,2022-01-06,2022-01-13,강원,영월,영월,한반도면 옹정리 산165,영월 한반도면 옹정리 산165,37.2188282,128.3382753
1936,2022-01-06,2022-01-13,강원,영월,영월,한반도면 옹정리 산165,영월 한반도면 옹정리 산165,37.2188282,128.3382753
1937,2022-01-06,2022-01-13,강원,영월,영월,한반도면 옹정리 산166,영월 한반도면 옹정리 산166,37.2190783,128.3365576
1938,2022-01-06,2022-01-13,강원,영월,영월,한반도면 옹정리 산166,영월 한반도면 옹정리 산166,37.2190783,128.3365576
1939,2022-01-07,2022-01-13,강원,영월,영월,한반도면 옹정리 산173,영월 한반도면 옹정리 산173,37.2208334,128.3369017
1940,2022-01-07,2022-01-13,강원,영월,영월,한반도면 옹정리 산169-5,영월 한반도면 옹정리 산169-5,37.2182272,128.3291061
1941,2022-01-04,2022-01-14,강원,강릉,강릉,왕산면 목계리 553-2,강릉 왕산면 목계리 553-2,37.6528778,128.8570123
1942,2022-01-04,2022-01-14,강원,강릉,강릉,왕산면 왕산리 468,강릉 왕산면 왕산리 468,37.6828614,128.8044350
1943,2022-01-05,2022-01-14,강원,강릉,강릉,옥계면 북동리 588,강릉 옥계면 북동리 588,37.6141242,128.9521893
1944,2022-01-07,2022-01-14,강원,강릉,강릉,왕산면 목계리 17-1,강릉 왕산면 목계리 17-1,37.6173061,128.8774878
1945,2022-01-07,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1946,2022-01-07,2022-01-14,강원,강릉,강릉,왕산면 대기리 산3,강릉 왕산면 대기리 산3,37.5582822,128.7561479
1947,2022-01-09,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1948,2022-01-09,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1949,2022-01-09,2022-01-14,강원,강릉,강릉,왕산면 대기리 2810,강릉 왕산면 대기리 2810,37.5843900,128.7701519
1950,2022-01-10,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1951,2022-01-10,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1952,2022-01-10,2022-01-14,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1953,2022-01-10,2022-01-14,강원,삼척,삼척,하장면 중봉리 산1,삼척 하장면 중봉리 산1,37.4085351,128.9430425
1954,2022-01-14,2022-01-16,충북,단양,단양,단성면 양당리 산11-8,단양 단성면 양당리 산11-8,36.9031876,128.2560799
1955,2022-01-14,2022-01-16,충북,단양,단양,단성면 양당리 1-9,단양 단성면 양당리 1-9,36.9023094,128.2604983
1956,2022-01-14,2022-01-16,강원,횡성,횡성,청일면 유동리 산195-2,횡성 청일면 유동리 산195-2,37.5905258,128.1564112
1957,2022-01-14,2022-01-16,강원,횡성,횡성,청일면 유동리 산195-2,횡성 청일면 유동리 산195-2,37.5905258,128.1564112
1958,2022-01-14,2022-01-16,강원,횡성,횡성,청일면 유동리 산195-2,횡성 청일면 유동리 산195-2,37.5905258,128.1564112
1959,2022-01-14,2022-01-16,강원,횡성,횡성,청일면 유동리 산195-2,횡성 청일면 유동리 산195-2,37.5905258,128.1564112
1960,2022-01-14,2022-01-16,강원,횡성,횡성,청일면 유동리 산195-2,횡성 청일면 유동리 산195-2,37.5905258,128.1564112
1961,2022-01-14,2022-01-16,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1962,2022-01-14,2022-01-16,충북,제천,제천,덕산면 월악리 산1-1,제천 덕산면 월악리 산1-1,36.8466115,128.1703900
1963,2022-01-15,2022-01-17,경기,가평,가평,청평면 상천리 산445,가평 청평면 상천리 산445,37.7713632,127.4385444
1964,2022-01-15,2022-01-17,충북,제천,제천,덕산면 도전리 1129-3,제천 덕산면 도전리 1129-3,36.8886800,128.1461811
1965,2022-01-15,2022-01-17,강원,춘천,춘천,동산면 봉명리 산46,춘천 동산면 봉명리 산46,37.7834398,127.8236785
1966,2022-01-11,2022-01-18,강원,정선,정선,사북읍 직전리 188-1,정선 사북읍 직전리 188-1,37.2777771,128.8249933
1967,2022-01-11,2022-01-18,강원,정선,정선,사북읍 직전리 산24,정선 사북읍 직전리 산24,37.2789800,128.8249634
1968,2022-01-11,2022-01-18,강원,정선,정선,여량면 남곡리 68-5,정선 여량면 남곡리 68-5,37.5062707,128.7844176
1969,2022-01-12,2022-01-18,강원,정선,정선,사북읍 직전리 산17,정선 사북읍 직전리 산17,37.2799434,128.8213194
1970,2022-01-13,2022-01-18,강원,정선,정선,남면 무릉리 산364,정선 남면 무릉리 산364,37.2503685,128.7997751
1971,2022-01-14,2022-01-18,강원,정선,정선,사북읍 직전리 산131-6,정선 사북읍 직전리 산131-6,37.2617458,128.8166219
1972,2022-01-15,2022-01-18,강원,정선,정선,북평면 북평리 산62,정선 북평면 북평리 산62,37.4792614,128.6649958
1973,2022-01-17,2022-01-18,강원,춘천,춘천,동면 만천리 산23-6,춘천 동면 만천리 산23-6,37.8781064,127.7957792
1974,2022-01-17,2022-01-18,강원,홍천,홍천,화촌면 풍천리 산77,홍천 화촌면 풍천리 산77,37.8318156,127.8964253
1975,2022-01-17,2022-01-19,충북,단양,단양,영춘면 유암리 산46-1,단양 영춘면 유암리 산46-1,37.1531866,128.3711881
1976,2022-01-11,2022-01-19,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1977,2022-01-11,2022-01-19,강원,강릉,강릉,왕산면 목계리 산460-1,강릉 왕산면 목계리 산460-1,37.6214922,128.8765387
1978,2022-01-12,2022-01-19,강원,강릉,강릉,주문진읍 장덕리 산196,강릉 주문진읍 장덕리 산196,37.8833298,128.7578929
1979,2022-01-18,2022-01-19,강원,횡성,횡성,청일면 유동리 793,횡성 청일면 유동리 793,37.5927592,128.1598310
1980,2022-01-17,2022-01-19,강원,춘천,춘천,사북면 지암리 산,춘천 사북면 지암리 산,37.9757547,127.63773
1981,2022-01-19,2022-01-20,강원,횡성,횡성,갑천면 화전리 산23,횡성 갑천면 화전리 산23,37.5563666,128.0800535
1982,2021-12-07,2022-01-20,강원,춘천,춘천,남산면 강촌리 산42,춘천 남산면 강촌리 산42,37.8168318,127.6632959
1983,2021-12-07,2022-01-20,강원,춘천,춘천,남산면 강촌리 산42,춘천 남산면 강촌리 산42,37.8168318,127.6632959
1984,2022-01-19,2022-01-21,강원,삼척,삼척,적노동 39,삼척 적노동 39,37.4177088,129.1865108
1985,2022-01-19,2022-01-21,강원,강릉,강릉,왕산면 목계리 591,강릉 왕산면 목계리 591,37.6326189,128.8580400
1986,2022-01-19,2022-01-21,강원,강릉,강릉,왕산면 목계리 591,강릉 왕산면 목계리 591,37.6326189,128.8580400
1987,2022-01-19,2022-01-21,강원,강릉,강릉,왕산면 목계리 277,강릉 왕산면 목계리 277,37.6309753,128.8507399
1988,2022-01-14,2022-01-21,강원,정선,정선,사북읍 직전리 산124,정선 사북읍 직전리 산124,37.2710829,128.8170041
